,ratings,reviews,label,label_t
62,4,두달 사용 후기 일단 좋긴 좋아요 무선이어폰인만큼 유선에비해 굉장히 자유롭습니다 그리고 배터리도 엄청 오래가요 그런데 사용하다보니 잔고장 오류 같은게 있더라구요 일단 폰이 갤럭시가 아니라서 그런가 버즈랑 연결이 좀 느려요 느린거 알고 사긴했는데 시간이 지날수록 더 느려지는 느낌 폰과 이어폰이 한 15~20걸음 정도 멀어지면 연결이 잘 안돼요실내기준 폰을 거실에 두고 다른방에 들어가면 뚝뚝 끊겨요 약간 벽에 가로 막히면 소리가 끊긴다고 보면 돼요 그리고 갑자기 뜬금없이 소리가 끊길때가 있어요 예를 들면 잘 들리다가 다음 노래 재생했더니 소리가 안들린다던가 하는 경우요 음량조절도 안먹을때가 있어요 보통은 재연결하면 해결됐는데 안될때도 있더라구요 그럴땐 그냥 블루투스 끄고 이어폰을 하루 이틀정도 방치하다 다시 연결하면 되더라구요 지금까지 2번 그랬습니다그래도 지금까지 서비스센터를 갈 정도로 고장이 난것도 아니니 잘 쓰고있습니다ㅋㅋㅋ,1,
63,5,왼쪽이 과방전 이었지만 인터넷 검색해서 해결했어요 파란색은 과방전 상품이 많은가봐요 이거 스스로 고치는거 귀찮으신분들은 흰색 주문하는게 좋을듯합니다 하지만 파란색이 예쁘기때문에 파란색 주문해서 고치는것도 괜찮은거같아요 터치하는부분에 핑크홀로그램이 보일듯말듯 들어가있어요 개인취향이지만 흰색보다 질리지 않을것같은 색입니다배송도 하루만에 왔고 잘 들려요 싸구려 쓰다가 귀가 아파서 바꿨는데 귀에 안정감이 있네요 무엇보다 베터리가 오래가요 하루종일 연결하고있어도 중간에 충전 하라는 메세지가 안떠요근데 터치인식이 너무 예민해서 귀에 낄때 자꾸 반응해요 그래서 터치기능 꺼야합니다 그게좀 아쉬워요,1,
64,3,지금도 끼고 있는데요 통화음질때문에 기존 브릿츠 넘기고 이걸로 구매했거근요 통화품질 굿이네요 아이폰 쓰는 친구말론 아이폰 부심인지 그것보담은 별루지만 괜찮다는 반응그런데 문제는 음악들을때 외부소리 굳이 안켜도 너무 생생히 들리네요 음악소리 찢아져라 높이면 모를까 보통의 음량에선 버스방송소리 차 달리는 소리 너무 잘들려요 예전 브릿츠꺼는 첨엔 잘들려서 귀에 끼울때 한바퀴 잘돌려 귀에 꼭 맞추면 외부소리 음악안들어도 웅웅 거릴정도로만 들리는데 이건 음악을 들어도 생생하게 들려버려서 좋은건지 나쁜건지 외부소음 켜가는 사실상 안들리는 소리까지 섞여 들려버려서 오히려 무슨소리인지 알수 없어요 시끄러운 곳에서 조용히 음악듣기엔 실패인듯 오히려 걸으면서 듣기에 좋을듯하네요,1,
65,4,좋아요~~~ 많이파세오~~~케이스 불량이예요버즈플러스제품인데 케이스는 버즈인가요 미묘하게안맞아서 뚜껑이 안붙어요너무ㅡㅡㅡ이후에 걸 알았어요접착필름 넉넉하게 5개 보내주신다고해서 받았는데 실제로 4개 왔구요이것도 옥천에서 묶여잇다가 일주일만에 배송받음처음에 붙엿더니 또 안붙어서ㅠㅠ 하나버리고 다시 붙였어요접착력이 안좋은듯어쨌든 지금은 잘붙여서 다니고있는데 혹시나 어느샌가 접착력이 풀려서 떨어질까봐걱정이긴해요ㅜ많이파세요,1,
66,5,남자친구 깜짝 선물로 사줬는데 너무 좋아하더라구요 ㅋㅋ흰색이 어울기도 하고 원래도 흰색 이어폰을 선호하는터라 일부러 화이트로 주문했는데 세상에 너무 찰떡이고 색도 유행 안타게 은은하니 예뻐요 직장인이라서 업무 전화받으면서 다른일 하는게 일상이라 선 있는 이어폰 쓰면 번거로워하는게 마음에 못내 걸렸는데 요즘 편하기 잘 쓰고 있어서 유선 이어폰으로는 이제 못 돌아가겠다고 하더라구요 제푸또 12월 최신 제품이고 상태도 깔끔하게 와서 대만족 중이에요 남친이 만날 때마다 이어폰 끼고서 애처럼 좋아해줘서 저도 덩달아 신나네요ㅋㅋ 타 판매처ㅇㄴㅇ 집 다른 네이버 상의 샾 에 비해 저렴한 가격에 정품 사서 너무 행복해요 후에 또 애용할게요,1,
67,4,버즈 라이브 좋긴 좋은데 버즈 플러스랑 차이점을 별로 못 느끼겠습니다 제가 막귀인 것도 있는데요 음질이 플러스보다 조금 더 좋은 정도 비슷비슷한데 오픈형이다 보니까 노래가 좀 퍼지는 느낌은 있어요 착용감이 좋다고 그러던데 연골이 좀 아픕니다 그리고 약간 헐렁한 느낌 좀 빠질 것 같은 느낌도 있어요 근데 안 빠집니다 귀에 안 맞아서 그런 것도 있어요 사람마다 다 다를 것 같아요 노이즈 캔슬링은 진짜 완전 쓸모가 없었습니다 하나 안 하나 차이점이 없었어요 버즈 플러스보다 배터리가 더 적던데 음 버즈 플러스 쓰시는 분은 계속 그거 쓰시는 것도 나쁘지 않을 것 같네용 물론 버즈 라이브 좋긴 좋아요 음질은 퍼지는 느낌이 딱 좋더라구요,1,
68,4,대체로 편하고 좋은데 불편한 점을 꼽아보자면침대에 누워있을때 분명 귀에서 빠진 느낌이 없었는데 귀에서 빠졌다고 인지하는지 영상을 보는 중간중간에 멈출때가 있더라구요 그러면 뺐다가 다시 끼지 않는 이상 터치패드가 안먹힙니다그건 누워있을때만 그런거니까 제 귀모양이 잘 안맞는 모양일수도 있어요 평상시에는 크게 불편하진 않습니다그리고 최근따라 갑자기 블루투스 연결이 끊길때가 아주 가끔 있더라구요 다시 연결하면 제대로 작동하지만 공공장소에서 연결 끊기는 소리가 들리면 소리기 갑자기 스피커로 나올까봐 쫄려서ㅎㅎ그것말고는 다 편해요 충전도 저는 23일에 한번씩 하는편이에요 배터리 찡짱 오래가요 첨엔 윙팁때문에 날개 없는 윙팁을 사용했었는데 그러니까 귀에서 잘 빠지더라구요 날개 달린 윙팁도 며칠지나니까 적응돼서 이제 아무느낌 안나요 ,1,
69,5,배송이 진짜 빨라요 ~ 원래 에어팟 사용하다가 주변에서 버즈 플러스 좋다는 이야기를 많이 듣고 주문했어요~ 음질도 좋고 노이즈 캔슬링 기능이 진짜 최고에요 착용감도 저는 훨씬 편해요 ~~상품 받고 바로 테스트 해봤는데 아직까지 크게 불량 있는건 없네요 ~~ 잘쓰겠습니당,1,
70,5,배송이 완전총알배송이네요 작년모델이긴해도넘예뻐서 샀어요 진짜 실물이 갑이고전 아이폰유저인데깔고자시고 할거없이페어링 그냥 바로됨아묻따 무조건 추천ㅋㅋㅋㅋ에어팟도 있는데 무조건소장각,1,
71,5,아이폰이라 처음에는 버즈 구매하는 게 좀 망설여졌었어요 가격은 에어팟보다 저렴하지만 아이폰과 호환이 잘 안될 것 같고 안 예쁠 것 같고 고민고민   근데 한 달 동안 들고 다니며 너무 만족했어요 그냥 얼른 사서 들고 다닐걸 하고ㅋㅋㅜ 디자인도 마음에 들었구요 호환도 잘되고 음질도 좋아요 특히 저는 오픈형 이어폰을 끼면 귀가 아파서 힘들었는데 확실히 커널형이다 보니 귀도 편하고 좋았네요 따로 노이즈 캔슬링 기능이 들어있는 건 아니지만 커널형이다 보니 주변 소음이 잘 안들려서 좋았어요 다만 밤길이나 도로에서는 조심하세요 호환도 뭐 한 번 클릭하면 멈추고 두 번 클릭하면 넘어가고 원래 에어팟에서 쓰던 기능들은 다 되길래 편하게 쓰고 있습니다 감사해요 ???,1,
72,4,새로 나온 프로랑 플러스 중에 고민했는데 플러스가 예전 버전이지만 가격은 반값이고 평도 좋아서 구입했습니다흰색이라 깔끔하고 귀가 작아 커널형 말곤 못쓰는데 꽂았을 때 흔들림없이 잘 맞구요주변 소리가 만족스럽게 차단되진 않아도 볼륨을 하나 더 높이면 음악소리에 집중하게 되서 괜찮아요,1,
73,5,사용하던 무선 이어폰이 있어 몇 주 고민하다가 화이트 컬러 주문했어요 주문하고 다음날 바로 도착했어요불량이 있다는 후기가 많아 걱정했는데 다행히 페어링도 잘 되고 작동 잘 됩니다 저가 무선 이어폰 사용하다 바꾸어 그런지 음질도 확연히 차이나고 앱으로 여러가지 편하게 설정할 수 있어 너무 좋네요가격도 타사이트보다 저렴하고 일체형 케이스도 사은품이라 비용 절약했네요 다이소 저렴이 키링 하나 달았더니 귀엽습니다만족스러운 구매였어요,1,
74,5,배송도 정말 빠르고 계속 눈팅했는데 드디어 크게 세일을 해서 핑크로 구매해요블루는 처음부터 갖고있었는데 너무 좋아서 재구매하려고 했는데 핑크가 너무 이뻐보여서 핑크로 구매했어요 삼성 좋아해서 갤럭시 버즈 플러스 프로 라이브까지 모두 갖고있는데 라이브는 완전 비추고오픈형이어서 바깥 소음이 너무너무 잘 들리고 노이즈캔슬링기능은 아예 효과 제로고 버즈플러스 버즈프로는 추천해요 버즈플러스는 귀에 깊숙히 들어가기때문에 굳이 노이즈캔슬링기능이 없어도 거의 안들려요 바깥소음이 그리고 음질도 풍성한으로 하면 좋아요 거기다 저렴하기까지 버즈프로는 비싸다 하면 버즈 플러스로 추천해요 근데 귀가 작다 하면 버즈프로보단 버즈플러스로 추천해요 버즈프로는 커널형이지만 귓구멍에 넣는게 플러스보다 짧아서 자꾸 귀에 안들어가고 빠지고 나와요 근데 버즈플러스는 귀가 작은사람도 깊숙이 잡아주기 때문에 안빠져요,1,
75,5,전에 쓰던게 고장나서 이번에 산건데 확실히 대기업은 다르네요 소리도 좋고 잡음도 없어요 연결도 버즈 뚜껑 여는순간 바로 되어서 연결 딜레이도 없고요 특히 배터리 오래가서 좋았습니다 아직 사용한지 얼마 안되어서 단점은 잘 모르겠지만 한가지 아쉬운 점이 있다면 제가 귀가 작아서 그런건지 윙팁을 쓰면 귓바퀴가 좀 아파요 그렇다고 안 쓰자니 좀 고정이 덜되는 느낌이 있습니다 그 외에는 불편한점 없이 잘 쓰고있어요,1,
76,5,배송도 빨리오고 인식이 안된다든가 아예 고장난 불량품이 오면 어쩌나 걱정했었는데 서리 잘 나오는 제품이 도착했어요왼쪽 소리가 오른쪽에 비해 아주 살짝 작긴한 것 같지만 크게 신경쓰이진 않아욤 하늘색 살까 흰색살까 고민하다가 후기들 보니까 하늘색은 제조일자가 조금 오래된 제품들을 보내주고 흰색은 비교적 최근꺼를 보내주는 것 같더라구요 그래서 흰색으로 골랐습니다 그래서 그런지 제조일자가 8월인 굉장히 최근 제품으로 왔어요?´▽? 방전도 안돼있어 충전없이 바로 연결해서 사용할 수 있었습니다 저는 lg폰 사용하고 있고 타사 폰임에도 연결 굉장히 잘됩니다 그리고 디자인이 너무 예뻐요~ 주변 친구들 다 무선 이어폰 쓸 때 굳이 필요없다고 안사고 버티던 과거의 제가 바보같네요ㅋㅋ 앞으로 잘사용하겠습니다 방금 사진 첨부하는데 지지직 걸리더리구요뭐지,1,
77,5,전체적으로 다 만족합니다 주로 업무할 때 사용하는데 귀에 꽂고 있을 때 외부소리가 차단되어 일하면서 불편하지 않을까 했지만 주변소리 듣기 기능으로 불편함 없이 사용하고 있습니다본 케이스가 생각보다 작아서 손에 딱 쥐어지는 마이마이 케이스도 잘 구매 한것 같습니다 색상도 잘 어울리고 가방에서 찾기도 쉽고 딱이에요,1,
78,5,배송포장상태 만족스럽고 불량제품아니라서 너무 다행이고 기분좋아요~블루 색감이 시원해보이고 이쁘네요디자인도 동글동글하니 그립감좋고사은품 고양이투명케이스 귀여워요고양이키우는집사 취향저격입니다고리도 있으니까 편리하게잘 사용할거같아요여기가 가격도 저렴하면서네이버 포인트도 많이주고사은품으로 케이스도 주니까구매하길 정말 잘한거 같아요이제 걸리적거리는 줄이어폰에서해방이네요 ㅎㅎ 버즈플러스 추천,1,
79,5,생각만하다가 드디어 구매했네요 정가보다 저렴하게사서 너무 좋구요 잘 작동되는 제품 받아서 다행입니다~ 색 고민하다가 그냥 무난심플깔끔한 화이트인데 진짜 마음에들어요ㅠㅠ 케이스빨리 오면 좋겠네용 암튼 디자인도 예쁘고 갤노트10쓰고있는데 같은 c타입 케이블로 충전되니까 편하게충전할수있어서 좋고 음질 짱입니다 통화음질은 적응이안되서인지 조금 별로라고 생각이드는데 저는 음악감상용으로 구매한거라 그닥 신경안쓰구용 배송도빠르고 가격도저렴하니까 여기스토어 추천합니다~♡,1,
80,5,전에 쓰던 5만원짜리 블루투스 이어폰에 금방 망가져서 이번엔 좀 제대로 된걸 사보자는 생각에 믿음이 가는 삼성 제품 택해봤습니다 확실히 자본주의 사회에서는 가격  성능 공식이 먹히는 것 같습니다음질은 물론이고 착용감 유닛 및 케이스 무게크기 디자인 등 모든게 다 전에 쓰던 것보다 월등히 좋은 것 같습니다ㅎㅎ케이스 크기는 렌즈통정도만하고 차키 정도의 무게 입니다너무 추상적인가ㅋㅋㅋ무엇보다 가장 맘에 들었던건 페어링이 안끊기고 잘된다는 점,1,
81,5,구매 이유  조깅할때 선이 걸리적거려서통화는 상대방이 잡음과 음질때문에불편할것같아서 이걸로는 사용안할예정외관  화이트는 머리속으로 아니다 아니다 해도 자꾸애플이미지가 연상되어서 블랙으로 구매함 착용감  일반 유선 번들이어폰들 착용감과 크게 다르지않음귀모양이 꽤 많이 일반적이지 않은 사람들에게는어떨지 모르겠지만 평범한 내 귀에는 편하고 안빠짐스몰미듐라지 세 사이즈로 귓바퀴고정용부품 귓구멍에 넣는부품이 들어있기때문에 자신에 맞춰서 사용하면 될듯함버즈플러스 후속작으로 버즈빈으로 불리던 버즈 라이브가 출시된다고 해서 고민했지만버즈플러스를 ,1,
82,5,후기보고서 충전을 한 후이 사용했습니다 충전을 하고 사용해 보았는데 왼쪽이 잘 안들려서 서비스센터에 가야하나 했는데 케이스와 연동된거였더군요 이어버즈 블루투스를 찾아 다시 연결 후에 착용해보니 음질이 훌륭했습니다 또렷하게 고음 저음 모두 잘 들리고 선명하며 생생하게 들을 수 있어서 좋아요,1,
83,5,버즈 플러스를 장만하고 사용한 지 한 달이 넘었네요 구매 결정을 내리지 못한 분들을 위해 리뷰 남겨봅니당 참고로 저는 아이폰을 쓰고 있어요~우선 두말할 것 없이 디자인이 예뻐요아이폰을 쓰는 제가 버즈 플러스에 관심을 갖게 된 이유ㅎㅎ동글동글 귀여운데 흰색 바탕에 은은한 하늘빛이 살짝 감도는 게 영롱합니다그리고 노래를 즐겨듣는 제게 가장 중요했던 음질 음질은 개인적으로 정말 만족스러웠어요ㅎㅎ버즈 플러스로 처음 노래를 들었을 때 감탄했던 게 생각이 나네요 가수 목소리나 비트가 선명하게 들려서 전체적으로 소리가 풍부한 느낌이었어요 이퀄라이저 종류가 다양해서 취향대로 선택하시면 될 것 같아요또 블루투스 이어폰이다 보니까 연결이 정말 중요하죠 전 아이폰 사용자라 고민이 많이 됐었는데 지금까지는 딱히 불편함을 느끼지 못했어요 터치 기능도 잘 작동돼서 종종 유용하게 쓰고 있습이 빨리 되고 여러 기능들이 있다는 장점이 있지만 아쉬운 점을 뽑아보라면 장시간 들을 경우 귀가 아플 수 있다는 거예요 음량은 보통 3~4로 유지해서 엄청 크게 듣진 않아요 전에 쓰던 이어폰도 그랬던 걸 보면 제 귀 모양이 안 맞는 걸 수도 있는데 전 귀가 쉬어주는 시간이 필요했던 것 같아요 참고하시면 좋겠습니다열심히 썼는데 누군가에게 도움이 될진 모르겠네요ㅎㅎ 저는 잘 쓰고 있는데 사람마다 잘 맞는 게 다를 테니까 잘 비교해서 사시고 블루투스 이어폰 구매 성공하세요,1,
84,5,블루 색상 선택하였는데색상도 영롱하고제 귓구멍이 작은편인데 버즈 아니고는 귀에 들어가지 않은데귀에 쏙 들어오면서 성능도 너무 좋고 만족도 높습니다흰색이랑 고민했는데역시 스카이블루 너무 이쁘답니다~주변에도 추천해야겠습니당~그리고 투명케이스도 감사합니다~,1,
85,5,다들 받자마자 서비스센터 간다고 제조일자가 20년 2월이었다고 하신 분들이 많아서 걱정했었는데 다행히 8월 제작된 게 왔네요 흰색은 그럴 일 없대서 주문했는데 다행이에요ㅎㅎ배송도 수요일 도착 예정이라고 했는데 화요일 저녁에 도착했고 케이스랑 같이 주문했더니 두 개 같이 안전하게 왔습니다많은 분들이 말씀하셨던 부분 중에 하나가 거였는데 확실히 베이스가 조금 떨어진다는 느낌은 들었어요 골고루 잘 나오지만 약간 고음에 초점이 맞춰진 느낌 풍부한으로 맞추고 쓰니까 그나마 나은 것 같은데 사실 소리만 풍부해졌지 저음이 더 잘 나온다는 건 아니에요ㅎ 그래도  무엇보다크기는 비교할 게 없어서 단독으로 찍었지만 한손에 다 들어올 만큼 작아요 잘 들고 다닐 것 같습니다,1,
86,5,집 앞 대리점가서 구입한 버드 만족스럽게 잘 사용하다가 갑자기 오른쪽만 신호가 아예 안 먹혀 급하게 AS센터에서 서비스 받아 안심하며 집와서 수업 듣기 위해 착용했는데 웬걸 멀쩡하던 왼쪽까지 신호가 안 잡히는 황당한 일이이럴거면 아침부터 서비스센터는 왜 쫓아간건지 좀 어의 없고 화가 났네요 다시 서비스센터 갈까하다가 당장 월욜부터 온라인 수업도 들어야해서 토요일밤 급하게 배송 빠르고 조금이라도 싸게 살 수 있는 사이트 훑어 보다가 자정 다 되어서 주문했는데 주말 빼고 2일 걸렸네요 월욜 하루종일 수업 듣느라 무선 쓰다가 유선 쓰니까 불편하다는 아들때문에 배송 늦을까 걱정했는데 빠른 배송에 감사 드립니다 저번 버즈는 화이트 색상이라 깔끔하고 무난해서 좋았었는데 이번에는 산뜻한 블루로 주문했어요 블루 색상 강추 합니다 화면으로 볼때는 좀 더 짙은 블루같아서 촌스러우면 어쩌나 걱정했는데 배송 온 거 보니 화면보다 밝은 블루라 이뻐서 아들도 좋이라 합니다 이번엔 고장없이 오래 잘 사용했으면 좋겄어요,1,
87,5,처음에는 에어팟 프로를 구입할려고 알아보고 있던 중에 갤럭시에 어떻게 연결해서 쓰지 라는 의문을 가지고 유튜브 영상을 찾아보다가 조금 어렵겠다는 생각을 하고 바로 갤럭시 버즈를 구입할려고 했는데 갑자기 버즈 플러스가 나왔는 이야기를 듣고 바로 구입했는데 대만족합니다 사후서비스도 좋아요번창하세요,1,
88,4,통화음질이 괜찮고 노이즈도 안심해서 좋아요 그런데 지하철같이 사람 많은곳에서는 종종 끊김현상이 있고 전체적인 음질이 기대만큼 좋은편은 아닌거같습니다그래도 페어링 잘되고 전에 쓰던 무선이어폰보다 귀도 덜아파서 나름대로 만족하며 잘끼고다니고 있어요~,1,
89,5,확실히 이어폰만 사용하다가 요아이를 사용하니 신세계네요저는 핑크 신랑은 화이트 색상 구매했어요금요일에 주문했었는데 오늘 월요일 오전에 받았어요~세개중에 제일 작은것으로 교체하니 귀도 안아프고 편하게 듣고 있어요지금 밖에는 물폭탄 쏟아지는데 다행히 젖지않게 와서 기뻐요제꺼는 불량없이 편하고 좋은데 신랑은 퇴근하면 주려고 개봉 안했어요복불복이라는 상품평들이 있어서 걱정이네요편하게 잘 사용할께요,1,
90,5,가격도 여기가 제일 저렴하고 배송도 당일배송이라 빨리 왔어요 색깔도 너무 이쁘고 버즈 모델 썼는데 훨씬 가볍고 크기도 작게 느껴져요 플러스 사길 잘 한 거 같아요ㅎㅎ이때까진 아이콘x랑 버즈 다 까만색으로 썼어서 이번엔 다른 색을 해보고싶었어요 그래서 블루랑 핑크 화이트 중에 고민했는데 핑크는 질릴 거 같고 화이트는 안쪽색까지 하얘서 너무 디자인이 없어보여가지고 블루로 했는데 너무 예쁘네요ㅠ 안 질릴 거 같아용,1,
91,5,다른 쇼핑몰에서 구매하려고 봤더니 핑크 색상이 품절이거나 너무 비싸게 팔아서 알아보다가 구매했는데 저렴하게 잘 구매한 것 같아요 후기에 연결이 잘 안되서 서비스센터 갔다는 후기가 있길래 걱정했는데 연결 안되길래 인터넷에 검색해보니 완전방전인 경우 안된다길래 완충시키고 연결안되는 쪽 케이스에 넣었다 뺏다 반복하면서 빨간불 뜰 때 충전 다시 시키니까 완충되서 문제 없이 연결 되었어요 서비스센터 안가도 집에서 간단하게 연결하기 쉬워서 저렴한 가격에 핑크색 버즈 구매해서 너무 좋아요?,1,
92,5,파란색이라 혹시 색이 좀 튈까봐 걱정했는데 제 백금발에 파스텔 블루라 튀지 않으면서도 너무 밋밋하지않게 너무 예쁘게 조화롭더라구요 선 있는 이어폰 쓰다가 갈아탔는데 세상 이렇게 편할수가없어요 ㅠㅠ 제품도 최신 출고 12월 제품이라 진짜 만족스러워요 갸인적으로는 흰색 파란색보다 훨씬 좋은것같아요,1,
93,5,배송 전부터 문자로 해피콜 안내 보내주시고 배송도 엄청 빠르네요~오자마자 개봉했는데 휴대폰에 바로 연결됐어요 엄청 간편하네요~ 제조일자도 완전 최신이네요 ㅎㅎ9살 아들이 먼저 귀에 꽂았는데 잘 맞네요 ㅋㅋ 제가성인 사용할 꺼지만 아들이 탐내요~ 운동하고 산에 갈때 유선 이어폰 줄이 걸리적 거리기도 하고 옷 지퍼나 단추 심지어 귀걸이에 이어폰 줄이 부딪히는 소리가 귀로 다 들려서 무선으로 바꿨습니다 운동할때 무지 편할꺼 같고 음질도 좋고 귀도 안 아파요~,1,
94,4,사전 예약이라 빠른 배송을 받을 수 있지 않을까 했는데 거의 일주일 걸려서 오더라고요 처음에는 그 주 토요일 배송 완료였다가 수요일로 밀리고 이것만 기다렸는데 계속 늦어져서 속상했어요 막 쿠팡이나 11번가 최저가 가격도 떨어지고 거기가 더 빨리 온다는 말에 울기 직전이었던 기다리고 기다려서 제품 온 날 바로 열어서 가족들한테 다 자랑하고 다녔네요 요즘은 운동하러 나갈 때도 머리 귀 뒤로 다 넘기고 다닌답니다 나 버즈 플러스 블루다 자랑하고 다니는 중 버즈 귀 아프다는 분들 많아서 걱정 많이 했었는데 저는 아직 괜찮구요 블루 색상 너무 예쁘네요 케이스에 끼우면 자동으로 이어버드가 충전이 되어서 그런지 케이스 배터리 줄어드는 속도가 꽤 빠른 듯 한데 이건 원래 그런 건지 잘 모르겠더라고요 폰 고치러 삼성 서비스 센터 갈 때 한 번 물어보려고요 제품 색상이랑 기능은 다 좋은데 배송이 너무 늦어져서 별은 하나 뺄게요 ㅠㅠ 에어팟 프로는 가격 부담 너무 심하고 에어팟 2세대는 갤럭시 폰이 영상 볼 때 약간의 딜레이가 있을 거다 하고 갤럭시는 버즈지 하는 분들도 많고 버즈는 통화 품질이 거지라고 해서 플러스 존버했는데 존버는 성공인 것 같아요 블루 예뻐요 천년만년 함께 살자 내 버즈 ♡♡,1,
95,3,버즈플러스를 기존에 사용하다가 분실로인해 재구매하게죄었는데요일단 부족한점으로는 기존에 쓰던것보다 블루투스 연결부부분이 조금 약합니다귀에 조금만 뭐가 닿아도 소리가 바로 끊기고 블루투스 사정거리도 전보다 조금 더 짧아졌습니다사실 교환할까 고민도했지만 당장 필요하기에 일단 불편을 조금 감수해볼까합니다제가 운이 안좋은듯하니 다른분들에게는 정상적인 제품이 가기를 바래요그래도함께 구매한 철방지용 스티커도 너무 예뻐서 있어요ㅎㅎ,1,
96,5,판매처 고르다가 공식인증몰이 좀더 믿음직해서 여기서 구매했습니다 다른 유통사는 제조년월도 한참된거고 문제가 많더라구요배송은 하루만에 왔고 하자없이 잘왔습니다 제조년월도 8월이고 만족합니다제품은 갤럭시버즈랑 별차이점은 없고 그냥 버즈도 만족하고 썼기때문에 버즈플러스도 만족합니다,1,
97,5,귀가 작아서 늘 유선이어폰 끼고 다니다가 후기 정말 많이 보고 이 제품 구매했어요 음질 선명하고 정말 너무 편해요다른제품 구매한거는 너무 뭉툭해서 귀도 너무 아프고 블루투스 연결 잘안되서 여러번 연결할때도 있는데 버즈는 그냥 귀에 꽂으면 바로 연결되고 디자인도 넘 예쁘고~다만 인식이 너무 잘되서 손을 댈때마다 재생이 멈추기도 하고 오래 끼면 좀 아프기도 하고 뛰거나 그럴땐 빠져요이건 귀가 작아서 개인적인 이유가 크긴해요어쨋든 저처럼 다른거 실패하신분들은 버즈를 추천합니다♡,1,
98,4,더 윗버전들도 봤는데 음악 듣는것보단 통화용으로 쓰실거라요걸로 구매했습니다 제가 쓰고 있는데 나름 괜찮아서 같은걸로 했어요 친구가 최신버전인데 통화음질은 그닥 차이는 크게 못느낍니다 마스크 끼니까 어차피 도진개진 음원 들을 땐 확실히 더 좋겠지만 엄마는 통화용으로만 쓰실거라 플러스로 구매 해드렸어요사용감은 제가 써본 결과로 적겠습니다일단 귓구멍이 좀 작아서 그런지 살짝 흘러내릴 때 있긴 함 한쪽 귀는 이어폰 끼울자리에 피어씽 있음ㅋㅋ한번씩 고쳐 끼긴하지만 익숙해지면 안불편해옄ㅋㅋ그래도 혹시나 해서 지하철 이용할 땐 줄이어폰 쓰고 걷거나 버스탈 땐 이거 쓰고 있어요ㅋㅋ아빠 먼저 사드렸는데 자취하다보니 엄마가 아빠꺼 틈틈히 노리고 있는줄 몰랐네여ㅠㅠ 평소 이어폰 안써서 같이 안사드린건데 진작 사드릴껄ㅠㅠ 엄마가 좋아해요~배송빠르고 가격 저렴하게 잘 샀습니당,1,
99,5,깔끔하게 와서 선물 잘 했답니다저번주 일요일날 개봉해서 9일째 사용해본 결과이상 없이 작동되고 음질이 좋다고 하네요다만 노래를 듣는 것 보다 유튜브 같은 동영상을보면 배터리가 더 빨리 줄어드는 느낌이래요오래 쓸 것 같아요,1,
100,3,2020 akg 적용이라고 적혀있길래 다른 버즈 플러스보다 더 좋은 건가 하고 여기서 샀는데무선이어폰잘모름 도착 후에 다른 사이트 다시 봤더니 다른 버즈 플러스랑 똑같더라구요 가격도 더 싼곳 얼마든지 찾을 수 있었는데 그냥 네이버 검색 첫번째로 나오기도 했고 급 빨리 쓰고 싶어서 여기서 샀어요처음 무선 이어폰 써보는데 생각보다 가벼워요 첫 무선 이어폰으로 괜찮을 것 같아요,1,
101,5,버즈 사용하고있었는데 잃어버려서 플러스로 구입했어요 잠깐 들어봤지만 음질도 훨씬 좋아진 것 같고 케이스 열때 힌지부분도 부드럽게 변해서 더 좋습니다 약간 에어팟 힌지 느낌 전에 중간중간 멈추는 느낌이 없어져서 더 고급스러운 느낌이 생긴거 같아요 무광이 더 좋았는데 약간 반짝이는건 아쉽지만 그래도 전체적으로 만족해요 또 비교적 저렴하게 구입해서 좋았습니다 좋은제품 감사합니다,1,
